generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_unknown	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
210	-56313.9586844942969	61.2854764754928212	1	1	10	0.0129206624216234595	1	0.5	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985	0.000635983241093965985
220	-56301.7178844353766	61.2213144967103347	1	1	10	0.0133729605356747386	1	0.5	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856	0.000625675797173159856
230	-56300.6559991293761	75.337979978315758	1	1	13	0.013922506239782936	1	0.5	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389	0.000633944670687699389
240	-56301.0481477859139	70.9798594861291718	1	1	12	0.0137134216165941594	1	0.5	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831	0.000627886594254547831
250	-56299.4778648423526	70.1708299204217383	1	1	12	0.0144842566658897366	1	0.5	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149	0.000638085554362116149
260	-56309.6994216382882	65.1877144725460198	1	1	11	0.0152047385091900866	1	0.5	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665	0.000636802469481209665
270	-56296.2854603742744	65.73530933125366	1	1	11	0.0139312266887545253	1	0.5	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059	0.000596996204160491059
280	-56296.5339229446399	70.7746402832095072	1	1	12	0.0142009361840077144	1	0.5	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997	0.000579986211452465997
290	-56296.8700416184001	71.0276611020179871	1	1	12	0.0143142733113232334	1	0.5	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873	0.000588160934592006873
300	-56295.5858366951725	65.8758863169135509	1	1	11	0.0137291305293039175	1	0.5	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661	0.000586841287588260661
310	-56297.8305187508231	65.5025435137759473	1	1	11	0.0142318547403115087	1	0.5	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431	0.000621079401123838431
320	-56301.6818581362022	65.1299778178872231	1	1	11	0.0145964496109155517	1	0.5	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137	0.00060908404269286137
330	-56298.8692184192623	65.6935999986865937	1	1	11	0.0142238097236600282	1	0.5	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644	0.000614231692970671644
340	-56298.821036922338	65.7069100497846392	1	1	11	0.0134690642720039708	1	0.5	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931	0.000615947295901066931
350	-56293.6977866853849	70.5720875255255322	1	1	12	0.0143352334304713194	1	0.5	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914	0.000607328239045639914
360	-56296.9913938340178	71.5898301943462911	1	1	12	0.0131764841020661164	1	0.5	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446	0.000576659717928336446
370	-56295.0854398514784	71.1719875263644468	1	1	12	0.014200357169954967	1	0.5	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781	0.000579460044725730781
380	-56298.6972303638031	66.2798638257929298	1	1	11	0.0139834646403390449	1	0.5	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171	0.000592502452681900171
390	-56297.9069204916741	66.2767366747428071	1	1	11	0.0140000918982984765	1	0.5	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651	0.000577314473359837651
400	-56298.3396068500006	66.0626293468665438	1	1	11	0.0137702363386178438	1	0.5	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737	0.000593139930270146737
410	-56297.3574700013269	66.3669807502702582	1	1	11	0.0141766721025783169	1	0.5	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701	0.0005950705083776701
420	-56298.4045261334977	65.5273233286224297	1	1	11	0.0143428072603967536	1	0.5	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233	0.000624715790672687233
430	-56302.1022468563169	66.1345591197419225	1	1	11	0.013770365294268453	1	0.5	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912	0.000575080704117943912
440	-56304.9443244907889	66.1376708796594528	1	1	11	0.0130878181400755633	1	0.5	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805	0.000594364277222702805
450	-56301.3716027422488	70.5626741105180599	1	1	12	0.0141403421460178161	1	0.5	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645	0.000600165481031619645
460	-56301.598026020336	71.4154438828188631	1	1	12	0.0140435543566578419	1	0.5	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434	0.000571113342088551434
470	-56304.4004633985169	71.2085582893836602	1	1	12	0.0136229499031936558	1	0.5	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692	0.000585306912947431692
480	-56303.8907156745699	66.6964779117784872	1	1	11	0.0133490565706995638	1	0.5	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472	0.000600496599697317472
490	-56295.5175308294856	66.2753343156650629	1	1	11	0.013523738782460118	1	0.5	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774	0.000606041072403175774
500	-56301.069917253888	66.6135293357345546	1	1	11	0.0131916343807706987	1	0.5	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725	0.000580672159685977725
510	-56302.3130046025617	61.3697034567321182	1	1	10	0.0139540231909594872	1	0.5	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863	0.000583666545509779863
520	-56299.3644461281656	61.2955814736320264	1	1	10	0.0138828890525828832	1	0.5	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166	0.000576283687054449166
530	-56299.9908618446061	61.1958599364120204	1	1	10	0.013891224483738045	1	0.5	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023	0.000589603482686566023
540	-56295.1849983274733	65.8975173456631325	1	1	11	0.0139642744980156292	1	0.5	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073	0.000594491877406857073
550	-56298.3078529388877	66.7531652031718181	1	1	11	0.0134194297342445836	1	0.5	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912	0.000575616630483327912
560	-56300.2826875393366	65.8582146081898543	1	1	11	0.0138387900105449539	1	0.5	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884	0.000581082870305217884
570	-56302.7370937850501	61.1132078298000394	1	1	10	0.0145581453619076633	1	0.5	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143	0.000593448677233627143
580	-56300.3383814597764	60.974833058053413	1	1	10	0.013967118600048279	1	0.5	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578	0.000612384930949458578
590	-56300.3963440683146	61.2054427497308566	1	1	10	0.0135832947326938354	1	0.5	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213	0.000595747910111748213
600	-56302.7360682021099	60.8783064975148207	1	1	10	0.0143285568496408586	1	0.5	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015	0.000615310433928768015
610	-56302.1756366550981	61.1361491314506367	1	1	10	0.0135126599600481102	1	0.5	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218
620	-56299.4526759945002	61.0372086109144689	1	1	10	0.0136136552869366226	1	0.5	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218	0.000605549977902666218
630	-56301.9177878696646	60.7458313144772575	1	1	10	0.0140149038181692602	1	0.5	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106	0.000621451256786098106
640	-56305.1133922191366	61.0856445976706013	1	1	10	0.0136347713108944668	1	0.5	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204	0.000613313246532591204
650	-56295.3200405590469	65.7059187273272585	1	1	11	0.0141545944580472698	1	0.5	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082	0.000600958245763761082
660	-56294.2861824065185	70.9139090089092008	1	1	12	0.0144430008888075598	1	0.5	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491	0.000582172918598634491
670	-56297.8150942661887	66.2546730402822845	1	1	11	0.0135138911266268168	1	0.5	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782	0.000577743665926900782
680	-56298.7023650401679	66.2826573362009412	1	1	11	0.0136006239967878164	1	0.5	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718	0.00059015930660191718
