generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
0	-112201.049831742072	11.840709330704609	1	1	1	0.00118781290077074847	1	0.5	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001
10	-110114.426674512666	51.5965761341191609	1	1	7	0.00141889973059215052	1	0.5	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263	0.000451757539377479263
20	-107304.417462347308	50.3693829425854176	1	1	7	0.00182895130507497276	1	0.5	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862	0.000449914077256944862
30	-105683.822618051403	63.2887703273271143	1	1	9	0.00228305647389985154	1	0.5	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095	0.000446622687598079095
40	-104659.954766564042	61.6232596509189605	1	1	9	0.00292407029772792215	1	0.5	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716
50	-103884.046193275222	66.6364429620238354	1	1	10	0.00393054183579441031	1	0.5	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716	0.000453294778913073716
60	-103422.719136083513	54.5683533206920401	1	1	8	0.00463644213483818332	1	0.5	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202	0.000485787493457555202
70	-103056.23773551904	70.5722545874702973	1	1	11	0.00585909732715968797	1	0.5	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628	0.000508992616058380628
80	-102850.17138786368	70.1933944742509084	1	1	11	0.00563653629881025967	1	0.5	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075	0.000539831932139084075
90	-102781.248974896153	70.3356340008632799	1	1	11	0.00569572721568204279	1	0.5	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221	0.00054437755279287221
100	-102683.218378976337	59.4749250554550599	1	1	9	0.00606781449162108969	1	0.5	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261	0.000555905548988979261
110	-102491.077895793962	58.3574018942464932	1	1	9	0.00732265147980482208	1	0.5	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057	0.000594465580333304057
120	-102391.556870679851	58.1806740480719711	1	1	9	0.00732396416774097527	1	0.5	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263
130	-102312.858222237322	62.839482068217464	1	1	10	0.00854448330533021452	1	0.5	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263
140	-102296.685297141245	58.0061609884869398	1	1	9	0.00868054991770916134	1	0.5	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263	0.000615680643072724263
150	-102287.926410612257	57.8927237304037305	1	1	9	0.00868161425128885153	1	0.5	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259	0.000618141673950351259
160	-102172.186484195496	57.7226129504486494	1	1	9	0.00879081854495937336	1	0.5	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245	0.0006656547925314245
