generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
160	-83537.4723162023292	60.3466114972585004	1	1	10	0.0074970060464805274	1	0.5	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712	0.0009475020955771712
170	-83535.7622785499989	54.9602972143503123	1	1	9	0.00765357775416937447	1	0.5	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458	0.000985336109159198458
180	-83533.1224488697335	64.812085036999548	1	1	11	0.00775653440139687303	1	0.5	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484	0.000988918598462669484
190	-83530.9662329323328	59.6463955121921643	1	1	10	0.00798023281035702831	1	0.5	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955	0.000995903497900507955
200	-83523.0667834778869	65.3934543688981762	1	1	11	0.0075739958512792754	1	0.5	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079	0.000965796640748203079
210	-83512.6672198323649	55.1089595925885618	1	1	9	0.00784870766114786726	1	0.5	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033	0.000955805906972124033
220	-83514.6146581324574	54.652811549638372	1	1	9	0.00853330241314742555	1	0.5	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306	0.000975804154482262306
230	-83512.2194030812825	54.6569171914633145	1	1	9	0.00828874321816942296	1	0.5	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823	0.000978011908566198823
240	-83512.7711108482181	54.7934815301886644	1	1	9	0.00845692222376359312	1	0.5	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728	0.000989065116374609728
250	-83510.639106934279	54.7594347335708562	1	1	9	0.00838519867637702379	1	0.5	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394	0.000984688857569625394
