generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
0	-80782.5562347017985	11.8753842935955518	1	1	1	0.000841063271861307413	1	0.5	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001	0.00050000000000000001
10	-77978.6288696562697	46.9851133855564882	1	1	6	0.00102139264705401332	1	0.5	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263
20	-77139.7558590092813	60.8473272592175789	1	1	8	0.00114499867708859064	1	0.5	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263	0.000476693207344373263
30	-74284.3449880328117	58.2194011191817538	1	1	8	0.00170606876776866769	1	0.5	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708	0.000454825881707392708
40	-72965.6688531627005	50.5560226457998638	1	1	7	0.00236909008514152959	1	0.5	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905	0.000450435262389776905
50	-71537.9252765808778	55.4314922566534136	1	1	8	0.00358544828791818471	1	0.5	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204	0.000459656819947205204
60	-70732.5429493432021	59.1961400727858589	1	1	9	0.0062857108471201309	1	0.5	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605	0.000468847486808335605
70	-70564.4964829229575	68.933640089343541	1	1	11	0.00694950629220704528	1	0.5	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627	0.00048150691993837627
80	-70460.8282396604627	61.6701115438243406	1	1	10	0.00743218630368755635	1	0.5	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383	0.000489183760538056383
90	-70392.0243114530458	56.4923301879272373	1	1	9	0.00793101185589770337	1	0.5	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954	0.000504429969005219954
100	-70326.7716363051586	62.9253699020456523	1	1	10	0.00847693822275860133	1	0.5	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175	0.000537948406309750175
110	-70295.1291075612244	62.6042388646112471	1	1	10	0.00861340306906944325	1	0.5	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564	0.000570235568842750564
120	-70252.9606902382511	71.7591365884853758	1	1	12	0.00886283655074878232	1	0.5	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789	0.000608977964963005789
130	-70193.0710960803262	66.6295245185495162	1	1	11	0.0101267057825182444	1	0.5	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981	0.000612732730341894981
140	-70128.0150366690359	66.3848328945543074	1	1	11	0.0124421195894601835	1	0.5	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791	0.000644890779725877791
150	-70124.9981170837127	61.6070416232314031	1	1	10	0.0123683819110443679	1	0.5	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102	0.000645722768209011102
160	-70126.2593458868942	66.5264974309728245	1	1	11	0.0116722869965370409	1	0.5	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993	0.000650550063513328993
170	-70123.027995047858	66.1450149973597661	1	1	11	0.0121511626670538272	1	0.5	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229
180	-70123.1725789935299	66.0564152440763905	1	1	11	0.0122367310391419768	1	0.5	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229	0.000646561526348673229
190	-70127.3506624125148	61.1374882139380134	1	1	10	0.0121837407088933817	1	0.5	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803	0.000651218854549902803
200	-70128.6980732451775	61.1467873704698235	1	1	10	0.012087987144561772	1	0.5	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125	0.000662386297771750125
210	-70129.1230394545419	56.5809357564858288	1	1	9	0.0122007221633384337	1	0.5	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274	0.000661795508075526274
220	-70129.9590471101983	56.0977413208103357	1	1	9	0.0119779432880595307	1	0.5	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094	0.000677441818549777094
230	-70127.2322640183702	56.2141246902798883	1	1	9	0.0127405055069471362	1	0.5	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004	0.000666522890255942004
240	-70127.1894160250667	56.3309791789547702	1	1	9	0.0123513580482692027	1	0.5	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699	0.000659931400857707699
250	-70133.2740752368409	56.408457767917092	1	1	9	0.0119161594075141916	1	0.5	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353	0.000646598105841670353
