generation 1000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NodeHeightSlideBumpScaler	0.580473	3044	2200	6.5	0.0778027	
NodeHeightSlideBumpSwapScaler	0.601877	3143	2079	6.5	0.0749825	
RootHeightScaler	0.598756	6739	4516	1	0.0566263	
SplitLumpNodesRevJumpSampler	0.0312876	104	3220	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0314784	112	3446	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00647887	23	3527	4.33333	100	
TreeScaler	0.513648	414	392	1	0.0482661	
generation 5000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00183627	12	6523	6.5	none	
NeighborHeightNodeSwap	0.00169283	11	6487	6.5	none	
GlobalHeightSizeMixer	0.430966	437	577	1	0.0296782	
GlobalHeightSizeRateScaler	0.524341	517	469	1	0.0270188	
GlobalNodeHeightDirichletOperator	0.357387	5017	9021	1	0.000268483	
GlobalPopSizeScaler	0.447343	463	572	1	0.0502889	
NodeHeightDirichletOperator	0.710522	4666	1901	6.5	0.00568634	
NodeHeightMover	0.244759	1623	5008	6.5	0.000399651	
NodeHeightScaler	0.595132	3888	2645	6.5	0.0773271	
NodeHeightSlideBumpScaler	0.570994	3752	2819	6.5	0.0795446	
NodeHeightSlideBumpSwapScaler	0.588064	3843	2692	6.5	0.0766645	
RootHeightScaler	0.597641	8410	5662	1	0.0585018	
SplitLumpNodesRevJumpSampler	0.0272447	115	4106	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0293248	129	4270	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00565867	25	4393	4.33333	100	
TreeScaler	0.497059	507	513	1	0.0484407	
generation 6000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00179234	14	7797	6.5	none	
NeighborHeightNodeSwap	0.00153413	12	7810	6.5	none	
GlobalHeightSizeMixer	0.433361	530	693	1	0.0295726	
GlobalHeightSizeRateScaler	0.527228	639	573	1	0.0275046	
GlobalNodeHeightDirichletOperator	0.358625	6031	10786	1	0.000264457	
GlobalPopSizeScaler	0.450443	559	682	1	0.0504487	
NodeHeightDirichletOperator	0.705718	5566	2321	6.5	0.00594012	
NodeHeightMover	0.249028	1986	5989	6.5	0.000388197	
NodeHeightScaler	0.587283	4609	3239	6.5	0.0788263	
NodeHeightSlideBumpScaler	0.569141	4478	3390	6.5	0.0811618	
NodeHeightSlideBumpSwapScaler	0.579653	4541	3293	6.5	0.0779673	
RootHeightScaler	0.587146	9894	6957	1	0.0596412	
SplitLumpNodesRevJumpSampler	0.0272533	140	4997	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0282983	148	5082	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00513503	27	5231	4.33333	100	
TreeScaler	0.495539	611	622	1	0.0489253	
generation 7000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00196807	18	9128	6.5	none	
NeighborHeightNodeSwap	0.00210154	19	9022	6.5	none	
GlobalHeightSizeMixer	0.447917	645	795	1	0.0299998	
GlobalHeightSizeRateScaler	0.518047	732	681	1	0.0277337	
GlobalNodeHeightDirichletOperator	0.353853	6961	12711	1	0.000259734	
GlobalPopSizeScaler	0.452331	650	787	1	0.0506842	
NodeHeightDirichletOperator	0.69848	6433	2777	6.5	0.00614665	
NodeHeightMover	0.252719	2347	6940	6.5	0.000377896	
NodeHeightScaler	0.579476	5308	3852	6.5	0.0799676	
NodeHeightSlideBumpScaler	0.564016	5185	4008	6.5	0.082259	
NodeHeightSlideBumpSwapScaler	0.576624	5264	3865	6.5	0.0792815	
RootHeightScaler	0.586121	11546	8153	1	0.0609403	
SplitLumpNodesRevJumpSampler	0.0249004	150	5874	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0293106	179	5928	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00765098	47	6096	4.33333	100	
TreeScaler	0.49446	714	730	1	0.0493512	
generation 8000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.0019104	20	10449	6.5	none	
NeighborHeightNodeSwap	0.0021215	22	10348	6.5	none	
GlobalHeightSizeMixer	0.441703	716	905	1	0.0299216	
GlobalHeightSizeRateScaler	0.513247	833	790	1	0.0278957	
GlobalNodeHeightDirichletOperator	0.348178	7834	14666	1	0.000255491	
GlobalPopSizeScaler	0.445526	732	911	1	0.0504131	
NodeHeightDirichletOperator	0.694043	7293	3215	6.5	0.00632233	
NodeHeightMover	0.256631	2738	7931	6.5	0.000369065	
NodeHeightScaler	0.575041	6027	4454	6.5	0.0811835	
NodeHeightSlideBumpScaler	0.564731	5902	4549	6.5	0.0836739	
NodeHeightSlideBumpSwapScaler	0.573005	5973	4451	6.5	0.0804077	
RootHeightScaler	0.585353	13164	9325	1	0.0619952	
SplitLumpNodesRevJumpSampler	0.0235877	162	6706	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0295419	207	6800	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00813124	57	6953	4.33333	100	
TreeScaler	0.48776	797	837	1	0.0493	
generation 9000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00169765	20	11761	6.5	none	
NeighborHeightNodeSwap	0.00188679	22	11638	6.5	none	
GlobalHeightSizeMixer	0.440575	797	1012	1	0.029904	
GlobalHeightSizeRateScaler	0.50705	935	909	1	0.0280098	
GlobalNodeHeightDirichletOperator	0.345838	8749	16549	1	0.00025203	
GlobalPopSizeScaler	0.445523	826	1028	1	0.0505418	
NodeHeightDirichletOperator	0.687505	8171	3714	6.5	0.00648984	
NodeHeightMover	0.261168	3116	8815	6.5	0.000363003	
NodeHeightScaler	0.571113	6730	5054	6.5	0.0821588	
NodeHeightSlideBumpScaler	0.561986	6623	5162	6.5	0.0845601	
NodeHeightSlideBumpSwapScaler	0.571648	6710	5028	6.5	0.0814714	
RootHeightScaler	0.583099	14753	10548	1	0.0629069	
SplitLumpNodesRevJumpSampler	0.024	186	7564	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0294906	231	7602	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00809512	64	7842	4.33333	100	
TreeScaler	0.488987	888	928	1	0.049506	
generation 10000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00153245	20	13031	6.5	none	
NeighborHeightNodeSwap	0.00170503	22	12881	6.5	none	
GlobalHeightSizeMixer	0.439206	885	1130	1	0.0297581	
GlobalHeightSizeRateScaler	0.51123	1047	1001	1	0.0282861	
GlobalNodeHeightDirichletOperator	0.341352	9606	18535	1	0.00024858	
GlobalPopSizeScaler	0.4489	918	1127	1	0.0509165	
NodeHeightDirichletOperator	0.684778	9011	4148	6.5	0.00663759	
NodeHeightMover	0.263593	3505	9792	6.5	0.000356654	
NodeHeightScaler	0.565866	7440	5708	6.5	0.083	
NodeHeightSlideBumpScaler	0.56271	7385	5739	6.5	0.0857427	
NodeHeightSlideBumpSwapScaler	0.5677	7396	5632	6.5	0.0823308	
RootHeightScaler	0.580552	16335	11802	1	0.0637191	
SplitLumpNodesRevJumpSampler	0.0243394	210	8418	4.33333	1	
SplitLumpNodesRevJumpSampler	0.0288075	251	8462	4.33333	10	
SplitLumpNodesRevJumpSampler	0.00795907	70	8725	4.33333	100	
TreeScaler	0.489445	997	1040	1	0.0496634	
