generation 1000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
SplitLumpNodesRevJumpSampler	0.0616264	97	1477	4	10	
SplitLumpNodesRevJumpSampler	0.0154991	25	1588	4	100	
TreeScaler	0.545894	226	188	1	0.0390207	
generation 3000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00462333	17	3660	6	none	
NeighborHeightNodeSwap	0.00412314	15	3623	6	none	
GlobalHeightSizeMixer	0.432343	262	344	1	0.0258992	
GlobalHeightSizeRateScaler	0.441472	264	334	1	0.029002	
GlobalNodeHeightDirichletOperator	0.366195	2823	4886	1	0.000200758	
GlobalPopSizeScaler	0.45611	265	316	1	0.0504118	
NodeHeightDirichletOperator	0.662906	2409	1225	6	0.00609748	
NodeHeightMover	0.31163	1120	2474	6	0.000274079	
NodeHeightScaler	0.529709	1890	1678	6	0.0956038	
NodeHeightSlideBumpScaler	0.572146	2050	1533	6	0.0919105	
NodeHeightSlideBumpSwapScaler	0.62349	2219	1340	6	0.0737937	
RootHeightScaler	0.562217	4342	3381	1	0.0618693	
SplitLumpNodesRevJumpSampler	0.0401013	95	2274	4	1	
SplitLumpNodesRevJumpSampler	0.0576114	137	2241	4	10	
SplitLumpNodesRevJumpSampler	0.0151134	36	2346	4	100	
TreeScaler	0.512521	307	292	1	0.0397744	
generation 4000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00434333	21	4814	6	none	
NeighborHeightNodeSwap	0.00332917	16	4790	6	none	
GlobalHeightSizeMixer	0.440887	358	454	1	0.0261021	
GlobalHeightSizeRateScaler	0.444172	362	453	1	0.0290236	
GlobalNodeHeightDirichletOperator	0.365584	3771	6544	1	0.000196228	
GlobalPopSizeScaler	0.448366	343	422	1	0.0497822	
NodeHeightDirichletOperator	0.64871	3119	1689	6	0.00640263	
NodeHeightMover	0.321532	1553	3277	6	0.000268143	
NodeHeightScaler	0.525236	2508	2267	6	0.0972788	
NodeHeightSlideBumpScaler	0.565625	2715	2085	6	0.0943204	
NodeHeightSlideBumpSwapScaler	0.617101	2959	1836	6	0.0774738	
RootHeightScaler	0.549362	5687	4665	1	0.0633118	
SplitLumpNodesRevJumpSampler	0.0366886	117	3072	4	1	
SplitLumpNodesRevJumpSampler	0.054232	173	3017	4	10	
SplitLumpNodesRevJumpSampler	0.0164453	52	3110	4	100	
TreeScaler	0.516171	399	374	1	0.0408577	
generation 5000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00362558	22	6046	6	none	
NeighborHeightNodeSwap	0.00318578	19	5945	6	none	
GlobalHeightSizeMixer	0.448	448	552	1	0.0264655	
GlobalHeightSizeRateScaler	0.443676	449	563	1	0.0290689	
GlobalNodeHeightDirichletOperator	0.367491	4723	8129	1	0.000193196	
GlobalPopSizeScaler	0.43595	422	546	1	0.0490417	
NodeHeightDirichletOperator	0.637854	3852	2187	6	0.00666812	
NodeHeightMover	0.330963	2001	4045	6	0.000263409	
NodeHeightScaler	0.517006	3101	2897	6	0.0982295	
NodeHeightSlideBumpScaler	0.554429	3336	2681	6	0.0958818	
NodeHeightSlideBumpSwapScaler	0.612354	3668	2322	6	0.080015	
RootHeightScaler	0.539314	6962	5947	1	0.0640928	
SplitLumpNodesRevJumpSampler	0.0360956	142	3792	4	1	
SplitLumpNodesRevJumpSampler	0.0527241	210	3773	4	10	
SplitLumpNodesRevJumpSampler	0.0161168	64	3907	4	100	
TreeScaler	0.521244	503	462	1	0.0413937	
generation 6000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00329942	24	7250	6	none	
NeighborHeightNodeSwap	0.00279291	20	7141	6	none	
GlobalHeightSizeMixer	0.452815	547	661	1	0.0264649	
GlobalHeightSizeRateScaler	0.444537	533	666	1	0.0290017	
GlobalNodeHeightDirichletOperator	0.36807	5676	9745	1	0.000190875	
GlobalPopSizeScaler	0.430497	511	676	1	0.0487818	
NodeHeightDirichletOperator	0.634706	4594	2644	6	0.0068969	
NodeHeightMover	0.337713	2442	4789	6	0.000260556	
NodeHeightScaler	0.512671	3702	3519	6	0.0991952	
NodeHeightSlideBumpScaler	0.548575	3947	3248	6	0.0971351	
NodeHeightSlideBumpSwapScaler	0.601887	4339	2870	6	0.081512	
RootHeightScaler	0.53351	8263	7225	1	0.0648921	
SplitLumpNodesRevJumpSampler	0.0375427	176	4512	4	1	
SplitLumpNodesRevJumpSampler	0.0538847	258	4530	4	10	
SplitLumpNodesRevJumpSampler	0.0183754	88	4701	4	100	
TreeScaler	0.514919	604	569	1	0.0417725	
generation 7000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00296314	25	8412	6	none	
NeighborHeightNodeSwap	0.00276144	23	8306	6	none	
GlobalHeightSizeMixer	0.462633	650	755	1	0.0267188	
GlobalHeightSizeRateScaler	0.436155	608	786	1	0.0288244	
GlobalNodeHeightDirichletOperator	0.370409	6677	11349	1	0.000188936	
GlobalPopSizeScaler	0.430216	598	792	1	0.0486292	
NodeHeightDirichletOperator	0.631044	5338	3121	6	0.0070746	
NodeHeightMover	0.346368	2923	5516	6	0.000258638	
NodeHeightScaler	0.510568	4300	4122	6	0.100034	
NodeHeightSlideBumpScaler	0.539711	4553	3883	6	0.098037	
NodeHeightSlideBumpSwapScaler	0.593928	5008	3424	6	0.0829318	
RootHeightScaler	0.527454	9539	8546	1	0.0653846	
SplitLumpNodesRevJumpSampler	0.0375749	207	5302	4	1	
SplitLumpNodesRevJumpSampler	0.0508079	283	5287	4	10	
SplitLumpNodesRevJumpSampler	0.018439	103	5483	4	100	
TreeScaler	0.512953	693	658	1	0.0423215	
generation 8000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.0027027	26	9594	6	none	
NeighborHeightNodeSwap	0.00283078	27	9511	6	none	
GlobalHeightSizeMixer	0.457944	735	870	1	0.0266633	
GlobalHeightSizeRateScaler	0.435575	693	898	1	0.0287881	
GlobalNodeHeightDirichletOperator	0.371702	7663	12953	1	0.000187584	
GlobalPopSizeScaler	0.433162	674	882	1	0.0486471	
NodeHeightDirichletOperator	0.626842	6039	3595	6	0.00722212	
NodeHeightMover	0.34784	3357	6294	6	0.000255982	
NodeHeightScaler	0.510577	4924	4720	6	0.100862	
NodeHeightSlideBumpScaler	0.534346	5173	4508	6	0.09883	
NodeHeightSlideBumpSwapScaler	0.591258	5695	3937	6	0.0843679	
RootHeightScaler	0.522048	10797	9885	1	0.0658473	
SplitLumpNodesRevJumpSampler	0.037688	238	6077	4	1	
SplitLumpNodesRevJumpSampler	0.0525987	337	6070	4	10	
SplitLumpNodesRevJumpSampler	0.018463	117	6220	4	100	
TreeScaler	0.507424	786	763	1	0.0425145	
generation 9000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00249354	27	10801	6	none	
NeighborHeightNodeSwap	0.00260708	28	10712	6	none	
GlobalHeightSizeMixer	0.453475	809	975	1	0.0266037	
GlobalHeightSizeRateScaler	0.437535	774	995	1	0.0287295	
GlobalNodeHeightDirichletOperator	0.372582	8667	14595	1	0.000186209	
GlobalPopSizeScaler	0.427365	759	1017	1	0.0481761	
NodeHeightDirichletOperator	0.621316	6768	4125	6	0.00735506	
NodeHeightMover	0.350028	3788	7034	6	0.000254212	
NodeHeightScaler	0.508798	5523	5332	6	0.101386	
NodeHeightSlideBumpScaler	0.532017	5791	5094	6	0.099656	
NodeHeightSlideBumpSwapScaler	0.586997	6302	4434	6	0.0853937	
RootHeightScaler	0.517504	12077	11260	1	0.0661857	
SplitLumpNodesRevJumpSampler	0.0377254	272	6938	4	1	
SplitLumpNodesRevJumpSampler	0.0534021	383	6789	4	10	
SplitLumpNodesRevJumpSampler	0.0191468	136	6967	4	100	
TreeScaler	0.504028	876	862	1	0.0426573	
generation 10000:
name	prop_accepted	number_accepted	number_rejected	weight	tuning_parameter
NeighborHeightNodePermute	0.00248777	30	12029	6	none	
NeighborHeightNodeSwap	0.00243085	29	11901	6	none	
GlobalHeightSizeMixer	0.4535	907	1093	1	0.0266229	
GlobalHeightSizeRateScaler	0.441473	875	1107	1	0.0288347	
GlobalNodeHeightDirichletOperator	0.374473	9682	16173	1	0.000185236	
GlobalPopSizeScaler	0.425276	848	1146	1	0.0480895	
NodeHeightDirichletOperator	0.621542	7571	4610	6	0.00750849	
NodeHeightMover	0.356203	4278	7732	6	0.000253055	
NodeHeightScaler	0.505707	6070	5933	6	0.101759	
NodeHeightSlideBumpScaler	0.527667	6351	5685	6	0.100119	
NodeHeightSlideBumpSwapScaler	0.578771	6892	5016	6	0.0859809	
RootHeightScaler	0.515491	13361	12558	1	0.0665314	
SplitLumpNodesRevJumpSampler	0.0383323	308	7727	4	1	
SplitLumpNodesRevJumpSampler	0.0532142	423	7526	4	10	
SplitLumpNodesRevJumpSampler	0.0198709	157	7744	4	100	
TreeScaler	0.502053	978	970	1	0.0427889	
