generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
100	-102229.295474346945	55.1156205406298483	1	1	9	0.00736275376797893358	1	0.5	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642	0.000704230899463613642
110	-102184.619696643844	50.442162908228255	1	1	8	0.00740273029087588734	1	0.5	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153
120	-102170.472516738912	62.0686864091145338	1	1	10	0.00757163795254997291	1	0.5	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153
130	-102155.483893899494	61.8727992855581519	1	1	10	0.00798397524497689026	1	0.5	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153	0.000712419244481878153
140	-101902.923173432879	60.9526341490587811	1	1	10	0.00863980203487535632	1	0.5	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192	0.000832163927550079192
150	-101840.29074572165	55.711669564524982	1	1	9	0.00907872532043842335	1	0.5	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214	0.00087569219843743214
160	-101812.840101061287	60.8734878273786109	1	1	10	0.00931516174192967283	1	0.5	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598	0.000884073430280901598
170	-101796.01112365826	65.8689301030266137	1	1	11	0.00970001110866205822	1	0.5	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781	0.00090499167020986781
180	-101786.415568422322	55.3449769093365589	1	1	9	0.0102445848529883875	1	0.5	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601	0.00095217160278310601
190	-101782.171342015805	54.9905347859067959	1	1	9	0.0104322884337545354	1	0.5	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863	0.000955393891918832863
