generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
280	-84473.3486835837539	65.6025638991841618	1	1	11	0.0100721617893810757	1	0.5	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441	0.000710436182689042441
290	-84469.8799114128196	60.9327063626361394	1	1	10	0.0103491697820597695	1	0.5	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354	0.000715581854698507354
300	-84469.5143667299271	60.8628509980051504	1	1	10	0.010410488220097049	1	0.5	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282	0.000715024106519547282
310	-84468.7449348385417	60.886464531710601	1	1	10	0.0102398772650888151	1	0.5	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649	0.00071601884539612649
320	-84469.5227896992437	61.0374238051221667	1	1	10	0.0102393047033970952	1	0.5	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026	0.000724989591471115026
330	-84473.5174257560575	60.7680596547361347	1	1	10	0.0108356219861396805	1	0.5	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958	0.0007044087913272958
340	-84473.2856322174921	60.997044647944179	1	1	10	0.0102105579293544843	1	0.5	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355	0.000719842252697813355
350	-84471.133656278369	56.3936628040132462	1	1	9	0.0101088010136847848	1	0.5	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264	0.000711483641805385264
360	-84471.0147951259569	56.5463740442379077	1	1	9	0.0100137429974433857	1	0.5	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922	0.000710588689438142922
370	-84470.2658070701	56.6479411931778785	1	1	9	0.00993613943989650125	1	0.5	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777	0.000711700007574748777
380	-84471.2734605147562	56.3028998995883114	1	1	9	0.010245833424108064	1	0.5	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293	0.000720184668864615293
390	-84472.7431551226182	56.4474660971559175	1	1	9	0.0102963935364282569	1	0.5	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552	0.000726469372691385552
400	-84469.3108517978544	56.4947481227628145	1	1	9	0.0100399899716045529	1	0.5	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275	0.000716604110669948275
410	-84472.981344816988	56.3273623347352697	1	1	9	0.00978158659792890267	1	0.5	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112	0.000720105934883903112
420	-84471.9296111482254	56.6449782905492754	1	1	9	0.0101160307018195849	1	0.5	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863	0.000699642903335063863
430	-84472.7214152070374	61.3288252399649707	1	1	10	0.0097729878721596903	1	0.5	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594	0.000722764555080784594
440	-84470.4542452022142	65.8101046173538009	1	1	11	0.0101417174302303025	1	0.5	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496
450	-84468.6279171512579	66.0926666722920402	1	1	11	0.0101777608722932265	1	0.5	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496	0.000709982522937905496
460	-84469.0676953796064	60.9384093210342286	1	1	10	0.0103021625646006598	1	0.5	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175	0.000710143450988341175
470	-84467.9222793673252	60.9132392379020047	1	1	10	0.0102491832236235852	1	0.5	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099
480	-84469.6843485256541	66.0295685892620838	1	1	11	0.00967890877180127562	1	0.5	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099	0.00072276537128753099
490	-84468.1641072848724	66.0087802546374292	1	1	11	0.0100543299689606746	1	0.5	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178	0.000718471124839112178
500	-84468.1407826705254	65.6012917824738651	1	1	11	0.0100337647670908827	1	0.5	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989	0.000722517410644784989
510	-84467.5955711674906	65.3607287241071049	1	1	11	0.0104355513600924155	1	0.5	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895	0.000732785823056209895
520	-84469.3474707921123	65.7583774418633027	1	1	11	0.0105132329797982729	1	0.5	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297	0.000713118465009178297
530	-84469.7088358694455	65.6694075990606478	1	1	11	0.0100660519632463554	1	0.5	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491	0.000728222404446381491
540	-84473.0465242270584	59.0867658088871011	1	1	10	0.01002210414161369	1	0.5	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938	0.000711720519506331938
550	-84473.6164774509671	61.2809917025885582	1	1	10	0.00994149384442009725	1	0.5	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353	0.000710790780501441353
560	-84474.3312993301952	61.104844752055385	1	1	10	0.00974343821241664861	1	0.5	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634	0.000736291994022522634
570	-84467.611815700875	65.9205415815663116	1	1	11	0.010023870218265651	1	0.5	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979	0.000721799573288136979
580	-84473.38838065663	60.6521224963591123	1	1	10	0.0105479286576182305	1	0.5	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271	0.000724135874909027271
590	-84470.6718859979592	65.5530495125393173	1	1	11	0.0102075066582136796	1	0.5	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902	0.000740213575758279902
600	-84473.5797804684553	61.3208688492131131	1	1	10	0.0102933400680315142	1	0.5	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606	0.000705573181152884606
610	-84471.6225756865606	61.447578410388175	1	1	10	0.0099543866320389307	1	0.5	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689	0.000701750622123515689
620	-84470.2945922608924	60.9892580552563928	1	1	10	0.010326027804140419	1	0.5	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508	0.000731012971622554508
630	-84471.2838595295616	60.9315228373582443	1	1	10	0.0102879345922793058	1	0.5	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605	0.000735270588923212605
640	-84468.3213182248292	60.9918717231216903	1	1	10	0.0103383938273463732	1	0.5	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606	0.000718762940067217606
650	-84475.3947339082224	55.8881610817021794	1	1	9	0.0105135969167776261	1	0.5	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245	0.000730388480110596245
660	-84474.7617385761259	56.1652524353849429	1	1	9	0.0101708842754475205	1	0.5	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019	0.000702757265037531019
670	-84474.4805809144309	56.0300102070495569	1	1	9	0.0104844409798010279	1	0.5	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592	0.000706500222129995592
680	-84472.5245505042112	56.2335007622733158	1	1	9	0.0100002795205349042	1	0.5	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223	0.000720036414079237223
690	-84471.6372718402999	56.3055616961237604	1	1	9	0.0102025546140064281	1	0.5	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623	0.000716977873336029623
700	-84473.9666271396563	56.0602846206345689	1	1	9	0.0101286879774232959	1	0.5	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733	0.000714079012648225733
710	-84469.5490562701452	61.0223096947742647	1	1	10	0.0103833264185498961	1	0.5	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022	0.000704270499286524022
720	-84476.4144963747094	60.5509474019081466	1	1	10	0.0109363662021327648	1	0.5	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569	0.000725151250000394569
730	-84477.6259231662698	60.581816327250678	1	1	10	0.0104959900657523968	1	0.5	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115	0.000740350177294084115
740	-84467.9914003345912	65.9294646137480811	1	1	11	0.010189705366752724	1	0.5	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578	0.000715484662860013578
750	-84472.8377268907643	56.0194185853755897	1	1	9	0.0102849710516852866	1	0.5	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479	0.000745351614315469479
760	-84474.2269690062385	55.6856266900694479	1	1	9	0.0103796066259471669	1	0.5	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036	0.000748410030234648036
