generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_unknown	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
100	-56431.7689241498592	66.1675250134333339	1	1	11	0.0110094096194126908	1	0.5	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017	0.000606105380336913017
110	-56420.6176195784792	66.1225585593722656	1	1	11	0.0113689480348755038	1	0.5	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804	0.000634819358322294804
120	-56371.6690310013655	70.2931150210187923	1	1	12	0.01151184103639755	1	0.5	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391	0.000655225109748634391
130	-56326.764219184799	61.0942239763019472	1	1	10	0.0120089385568998008	1	0.5	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118	0.000643049100288015118
140	-56315.5139734871045	61.2861834576089279	1	1	10	0.0126933883615192276	1	0.5	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268	0.000614461026125867268
150	-56296.5894924614258	66.0603369377988798	1	1	11	0.0133120208093605932	1	0.5	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969	0.000622837467763761969
160	-56296.1934200415126	70.2819804991076467	1	1	12	0.0138483372475394131	1	0.5	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591	0.000624119938713680591
170	-56299.5150874688406	65.9372332268671641	1	1	11	0.0133589516573436977	1	0.5	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865	0.000624744078810742865
180	-56296.5546331302176	65.841883639984772	1	1	11	0.0133796723727026331	1	0.5	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647	0.000595072988971583647
190	-56301.8043678069371	65.8734865443640274	1	1	11	0.0137750646513914114	1	0.5	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948	0.000609054119182759948
200	-56300.8534452308377	65.7870661683079874	1	1	11	0.0135563669098949218	1	0.5	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442	0.000628803125350732442
210	-56295.1925717905688	75.4857383582948387	1	1	13	0.0138800366108346746	1	0.5	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399	0.000627236835610584399
220	-56298.2134556590463	66.0201539453053101	1	1	11	0.0136655200944357513	1	0.5	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846	0.00062133132575245846
230	-56299.0977501069865	65.9314253389103442	1	1	11	0.0138111802679601117	1	0.5	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192	0.000624921331801688192
240	-56300.8544940290012	66.1650224171533097	1	1	11	0.0136435718427835081	1	0.5	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243	0.000588375388293160243
250	-56297.4977119044488	65.4865307634293288	1	1	11	0.0140895325600934301	1	0.5	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057	0.000598922391650180057
260	-56298.1112890032819	65.9313716450663208	1	1	11	0.0140361780904068052	1	0.5	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214	0.000591630894975382214
270	-56298.9401558739337	65.6357770209150715	1	1	11	0.0142605677560836228	1	0.5	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616	0.000588781121617965616
280	-56296.814106098609	70.7597744143728562	1	1	12	0.0148277610459155752	1	0.5	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179	0.000613561198597541179
290	-56300.7054370910046	65.7703990920892068	1	1	11	0.0135811231174939005	1	0.5	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864	0.000610742221872761864
300	-56292.6397586434323	70.819883794407275	1	1	12	0.0135397895825556686	1	0.5	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238	0.000601053677814199238
310	-56294.2034475712862	71.0218830276878492	1	1	12	0.0134514069499056359	1	0.5	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627	0.000582338089798249627
320	-56296.0353914461302	70.7432676203529525	1	1	12	0.0146193651458801799	1	0.5	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265	0.000594731423105010265
330	-56296.7417500821612	70.641618168956839	1	1	12	0.0142676525029682491	1	0.5	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557	0.000610466302786263557
340	-56295.3376664891985	66.0450224249296696	1	1	11	0.0137130022346619567	1	0.5	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731	0.000596673409016513731
350	-56296.5140334525786	66.1661754829493134	1	1	11	0.0133583712892717307	1	0.5	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168	0.000586126118818293168
360	-56297.2898825465527	65.6884525149745002	1	1	11	0.0141541375065683071	1	0.5	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483	0.000604643078752115483
370	-56302.0476440522907	64.532010575132432	1	1	11	0.0133809453762855513	1	0.5	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982	0.000594452108902462982
380	-56295.6584647431882	65.6193402319182866	1	1	11	0.0139554792086757275	1	0.5	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685	0.000605917070109409685
390	-56296.5688495229551	70.9823166644802654	1	1	12	0.012866117126843702	1	0.5	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764	0.000606253030051508764
400	-56299.2852169689868	70.8696541953680708	1	1	12	0.0133118733662549379	1	0.5	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101	0.000592215144522244101
410	-56296.2216942249361	75.5811832745800132	1	1	13	0.0139930559465247951	1	0.5	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803	0.000581667969224867803
420	-56293.0981376433629	70.7501962234720736	1	1	12	0.0142140005580374106	1	0.5	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908	0.000606825521067820908
430	-56291.5783733283024	70.9842840980435028	1	1	12	0.0137875376708417839	1	0.5	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514	0.000594212177680518514
440	-56300.7923330092744	66.1438830651949559	1	1	11	0.0138539692363588499	1	0.5	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205	0.000592868460813602205
450	-56303.2414565620857	65.9583373054752968	1	1	11	0.0141159793269582789	1	0.5	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191	0.000581653953179334191
460	-56298.7920344687009	66.426237852604828	1	1	11	0.0137411554849924053	1	0.5	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723	0.000572151412423913723
470	-56297.6339085646177	66.1404467934620186	1	1	11	0.013961489538433217	1	0.5	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698	0.000584634025682989698
480	-56298.317113229612	70.3710998016504305	1	1	12	0.0139430080004146559	1	0.5	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605	0.000591999138672304605
490	-56303.1923427627044	65.7059221145434265	1	1	11	0.0141646087278748944	1	0.5	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236	0.000627817315998220236
500	-56297.1434300973924	65.9324657098449052	1	1	11	0.0140045853577937425	1	0.5	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455	0.000614332702874746455
510	-56298.5321475666569	66.020819034009719	1	1	11	0.0137339277698769972	1	0.5	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267	0.000624674025953832267
520	-56297.0368278622773	65.8248652087918487	1	1	11	0.0131657100778032211	1	0.5	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665	0.000615112220806515665
530	-56296.1403909118089	66.4282979226647683	1	1	11	0.0133622853878068524	1	0.5	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493	0.000586571828398726493
540	-56297.6860280300752	65.7488600007786204	1	1	11	0.0140706583249141474	1	0.5	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579	0.000576163048878139579
550	-56296.3542409546499	66.0704299736620158	1	1	11	0.0129900911793890787	1	0.5	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191	0.000605853209336233191
560	-56296.0912676953158	65.978528957837014	1	1	11	0.0134440492053828405	1	0.5	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993	0.000608248838384651993
570	-56300.6638684947102	65.8729638587654449	1	1	11	0.0138425920516058037	1	0.5	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261	0.000604903661927398261
580	-56299.153891532027	66.3737454293452345	1	1	11	0.0135776250704737686	1	0.5	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747	0.000609073068595230747
590	-56300.0283745921915	65.5090441585497274	1	1	11	0.0141653265731667335	1	0.5	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733	0.000601870259474960733
600	-56292.8390137828828	70.7403955285235213	1	1	12	0.0141541456637013265	1	0.5	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148	0.000582809316682001148
610	-56307.2419071029144	70.2888091281550658	1	1	12	0.0146322085454969764	1	0.5	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343	0.000575500586964878343
620	-56301.9242819963256	70.8362439270362927	1	1	12	0.0133397817845600751	1	0.5	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778	0.000591444543609677778
630	-56291.9338014243403	70.7202320089143086	1	1	12	0.0137397852838514346	1	0.5	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492	0.000608295909845545492
640	-56293.7372408709198	70.822553147937569	1	1	12	0.0140639670443611694	1	0.5	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585	0.000603237231489281585
650	-56292.539319639618	70.8751446370486349	1	1	12	0.0136601696564171322	1	0.5	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564	0.000590953947586674564
660	-56294.0348585105676	70.9015797965740688	1	1	12	0.0143065779388743246	1	0.5	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788	0.000583820510892371788
670	-56299.4516498459416	66.174090925539943	1	1	11	0.0133534142801237671	1	0.5	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712	0.000593350083381642712
680	-56304.2669549039128	65.7063492663951649	1	1	11	0.0147438952278328966	1	0.5	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863	0.000571448193360833863
690	-56291.8344539415702	70.4920666868459307	1	1	12	0.0142642485918325571	1	0.5	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031	0.000597040015759087031
