generation	ln_likelihood	ln_prior	alpha_of_height_beta_prior	beta_of_height_beta_prior	number_of_heights	root_height	mutation_rate	freq_1	pop_size_root	pop_size_quercicus	pop_size_terrestris	pop_size_fowleri	pop_size_americanus	pop_size_woodhousii	pop_size_nebulifer	pop_size_speciosus	pop_size_punctatus	pop_size_microscaphus	pop_size_cognatus	pop_size_hemiophrys	pop_size_baxteri	pop_size_debilis
100	-70844.4087038442522	52.0695154049301792	1	1	9	0.0101119454897608801	1	0.5	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086	0.000706179580323716086
110	-70645.2844321527082	51.4650525722951571	1	1	9	0.00926619068273849475	1	0.5	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823	0.000737359668286554823
120	-70453.1976810496853	52.7347855971727171	1	1	9	0.00884991409033123767	1	0.5	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989	0.000745640112199782989
130	-70353.244546944421	64.9581144546932592	1	1	11	0.00889829345947168102	1	0.5	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975	0.000763094228524897975
140	-70333.2620936779131	60.5598060473553161	1	1	10	0.00904415684967984669	1	0.5	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984	0.000743160725526767984
150	-70306.4519430041109	55.7900503692207579	1	1	9	0.00915339214436115302	1	0.5	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211	0.000730272260722506211
160	-70291.9924971361761	61.0776973144133706	1	1	10	0.0094669655471698571	1	0.5	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626	0.000679986504068769626
170	-70252.3923773897113	60.7813002784382306	1	1	10	0.0097238764178883344	1	0.5	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836	0.000677669172956574836
180	-70232.3669191722438	70.2807475202017571	1	1	12	0.00980600753079638801	1	0.5	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333	0.000686448031284273333
190	-70205.8549117073271	66.003114576767004	1	1	11	0.0101216997662705241	1	0.5	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826	0.00068914813002289826
200	-70129.2302846274979	66.0327831138282875	1	1	11	0.0120887807457027499	1	0.5	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555	0.000666023350418878555
210	-70125.1748425529222	66.4055372583091525	1	1	11	0.0124865350192871899	1	0.5	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561	0.000649613840140073561
