latitude,longitude,scientific_name
50.1004969609,-97.2952081171,Anaxyrus hemiophrys
51.4872277778,-107.0701972222,Anaxyrus hemiophrys
51.0351141241,-106.4927550414,Anaxyrus hemiophrys
45.45812,-97.7291416667,Anaxyrus hemiophrys
44.91802,-97.24382,Anaxyrus hemiophrys
45.0562676,-96.2006981,Anaxyrus hemiophrys
49.8081783333,-99.60257,Anaxyrus hemiophrys
49.808987786,-99.6021046522,Anaxyrus hemiophrys
47.6401924426,-96.2320322281,Anaxyrus hemiophrys
44.7475616667,-95.4954916667,Anaxyrus hemiophrys
45.0139732361,-96.5677947998,Anaxyrus hemiophrys
45.6655533333,-97.0520083333,Anaxyrus hemiophrys
44.7306398087,-95.4338577578,Anaxyrus hemiophrys
49.808045,-99.6026783333,Anaxyrus hemiophrys
49.808075,-99.6026466667,Anaxyrus hemiophrys
51.5256781163,-102.60728404,Anaxyrus hemiophrys
50.2706463746,-98.0762248526,Anaxyrus hemiophrys
50.6987458694,-96.5585590083,Anaxyrus hemiophrys
50.4537500753,-96.9646386802,Anaxyrus hemiophrys
51.5434903885,-102.6218505051,Anaxyrus hemiophrys
51.5442811503,-102.6232382946,Anaxyrus hemiophrys
45.3423082329,-96.117063595,Anaxyrus hemiophrys
50.1702702523,-97.1353051024,Anaxyrus hemiophrys
47.7745542692,-96.6093911603,Anaxyrus hemiophrys
51.9150611111,-106.7731944444,Anaxyrus hemiophrys
51.4842527778,-107.0756,Anaxyrus hemiophrys
50.1702883333,-97.1354445,Anaxyrus hemiophrys
50.5497518,-96.6281563,Anaxyrus hemiophrys
48.9379004459,-94.6129314914,Anaxyrus hemiophrys
51.8759014717,-106.7776814103,Anaxyrus hemiophrys
49.5300583333,-96.9135055556,Anaxyrus hemiophrys
45.9780430289,-96.2569542177,Anaxyrus hemiophrys
45.7680781095,-98.2671796278,Anaxyrus hemiophrys
49.7405883333,-96.8701083333,Anaxyrus hemiophrys
44.7644658997,-95.3829626997,Anaxyrus hemiophrys
50.1991160447,-97.4125457928,Anaxyrus hemiophrys
49.920126841,-98.8796506834,Anaxyrus hemiophrys
49.9724033462,-96.995110531,Anaxyrus hemiophrys
46.7669783207,-96.785383802,Anaxyrus hemiophrys
50.595770292,-96.9865026233,Anaxyrus hemiophrys
50.5537752952,-96.6378011182,Anaxyrus hemiophrys
49.9727280736,-96.9958461645,Anaxyrus hemiophrys
49.9721418254,-96.9962783157,Anaxyrus hemiophrys
50.1875019,-97.1249544,Anaxyrus hemiophrys
48.9825966667,-97.546075,Anaxyrus hemiophrys
50.592037,-96.997933,Anaxyrus hemiophrys
49.9752791983,-97.0015339145,Anaxyrus hemiophrys
48.9826166667,-97.5457383333,Anaxyrus hemiophrys
44.264745,-96.3047416667,Anaxyrus hemiophrys
44.8835194444,-94.8311666667,Anaxyrus hemiophrys
44.95187849,-97.18328787,Anaxyrus hemiophrys
45.107625,-95.98752,Anaxyrus hemiophrys
45.1064528333,-95.9867333333,Anaxyrus hemiophrys
51.1325221667,-106.6778633333,Anaxyrus hemiophrys
48.3253366667,-95.7434466667,Anaxyrus hemiophrys
50.4135311409,-97.940938957,Anaxyrus hemiophrys
49.7794944232,-97.0975117833,Anaxyrus hemiophrys
49.8838866667,-97.4060666667,Anaxyrus hemiophrys
50.9767633333,-100.2548616667,Anaxyrus hemiophrys
50.1721732997,-97.1358649,Anaxyrus hemiophrys
50.5622295965,-96.6128441212,Anaxyrus hemiophrys
50.5622295965,-96.6127006122,Anaxyrus hemiophrys
50.1875019,-97.1249544,Anaxyrus hemiophrys
44.9569436032,-95.7166299604,Anaxyrus hemiophrys
53.6098516631,-106.0541412931,Anaxyrus hemiophrys
50.6870116667,-96.5438216667,Anaxyrus hemiophrys
50.686655,-97.0616611667,Anaxyrus hemiophrys
44.9192534398,-97.1835743104,Anaxyrus hemiophrys
