latitude,longitude,scientific_name
40.734322,-98.578338,Anaxyrus woodhousii
44.33723383,-100.2746187,Anaxyrus woodhousii
32.26321333,-97.88578,Anaxyrus woodhousii
34.19082,-101.7353491,Anaxyrus woodhousii
32.244674,-97.827924,Anaxyrus woodhousii
31.618935,-102.811843,Anaxyrus woodhousii
37.54017167,-97.68025333,Anaxyrus woodhousii
37.557577,-97.33816,Anaxyrus woodhousii
37.55749167,-97.33691333,Anaxyrus woodhousii
31.62682167,-102.8176283,Anaxyrus woodhousii
33.850478,-98.556007,Anaxyrus woodhousii
37.67782512,-97.94886386,Anaxyrus woodhousii
37.677908,-97.948788,Anaxyrus woodhousii
35.534549,-105.6701,Anaxyrus woodhousii
35.540128,-105.681491,Anaxyrus woodhousii
33.855862,-98.546486,Anaxyrus woodhousii
37.67781067,-97.94893644,Anaxyrus woodhousii
37.677792,-97.948973,Anaxyrus woodhousii
37.67786306,-97.94870306,Anaxyrus woodhousii
35.132903,-106.670439,Anaxyrus woodhousii
34.731181,-100.8987,Anaxyrus woodhousii
34.748524,-98.979735,Anaxyrus woodhousii
37.533697,-97.671678,Anaxyrus woodhousii
37.691875,-97.966414,Anaxyrus woodhousii
39.57347833,-104.2781,Anaxyrus woodhousii
33.222374,-96.715099,Anaxyrus woodhousii
,,Anaxyrus woodhousii
,,Anaxyrus woodhousii
35.54749111,-105.7951626,Anaxyrus woodhousii
,,Anaxyrus woodhousii
,,Anaxyrus woodhousii
,,Anaxyrus woodhousii
37.7377,-105.518945,Anaxyrus woodhousii
34.07233,-98.555877,Anaxyrus woodhousii
32.735567,-97.511296,Anaxyrus woodhousii
40.33749038,-104.1123965,Anaxyrus woodhousii
35.194923,-106.641862,Anaxyrus woodhousii
32.65762167,-97.67935333,Anaxyrus woodhousii
32.65485333,-97.67218,Anaxyrus woodhousii
46.76672,-100.843763,Anaxyrus woodhousii
32.832898,-108.611103,Anaxyrus woodhousii
37.54011167,-97.68019167,Anaxyrus woodhousii
33.4812,-114.7439883,Anaxyrus woodhousii
31.426935,-110.451994,Anaxyrus woodhousii australis
36.74519,-107.80427,Anaxyrus woodhousii
33.73626333,-111.766555,Anaxyrus woodhousii
39.378884,-104.857573,Anaxyrus woodhousii
37.62548,-97.32350833,Anaxyrus woodhousii
37.71598816,-108.457901,Anaxyrus woodhousii
40.21286167,-105.2489783,Anaxyrus woodhousii
40.169508,-104.99064,Anaxyrus woodhousii
33.1795464,-97.04131126,Anaxyrus woodhousii
36.7106762,-100.6678208,Anaxyrus woodhousii
35.38021235,-105.4051137,Anaxyrus woodhousii
,,Anaxyrus woodhousii
34.162939,-99.315058,Anaxyrus woodhousii
34.162852,-99.315348,Anaxyrus woodhousii
